-0.03600327918091645,-0.05805705836582171,-0.03515932095248625,-0.015369138324019416,-0.528705372964092,-0.6148658083642295,-0.130409193709164,-0.03681194486370595,-0.02255519168357307,-0.3103647921736269,-0.02747545403609071,-0.029874713413228587,0.018119846577102163,-0.02422256662306068,-0.013049380040013235,-0.016898295993280056,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.03600334343606624,-0.052981221279534176,-0.03513759739992251,-0.015369117602408215,-0.7361078514661539,-0.7936432043038052,-0.1300613819153556,-0.038632493581151894,-0.022327271645563345,-0.3064933882826087,-0.02211189955690834,-0.017923690362008332,0.06809042664566828,0.3562092064359789,-0.013049380040013235,-0.0050898420620609395,0.02338001466801769,0.2427166688629572,-0.013346514769722562,-0.013003477137806987
-0.03599615451199051,-0.056247045415375924,2.4338633910720975,-0.015359661557195899,-0.7361078514661539,-0.7936432043038052,-0.1300613819153556,-0.038632493581151894,-0.022327271645563345,-0.3064933882826087,-0.019736027993490703,0.395685277038124,0.14162713334001065,0.33171589865387874,-0.013049380040013235,-0.005681565022462642,0.002835549393031494,0.19095329340900785,-0.013346514769722562,-0.013004393468738449
-0.036003121960190496,-0.05810955109303879,-0.02531952614259126,-0.015369111735579519,-0.6770321644299644,-0.7498444455352762,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.019957971548683857,-0.0036902800736429995,0.06073132339812445,0.1356252583130918,-0.013049380040013235,-0.01080018852176778,-0.002506392484808461,0.11688487839718235,-0.013346514769722562,-0.013004393468738449
-0.035999852097770506,-0.05559584556466177,-0.035134188429608956,-0.015369126688952862,-0.6696994778038029,-0.7277653444767701,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.03575723671200502,-0.04241554236135877,-0.035065653818861404,-0.015369116437062258,-0.6696994778038029,-0.7277653444767701,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.024580185140768845,0.026204016335527203,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.036003307810577846,-0.05765422806912547,-0.035097180533857374,-0.015368906270975653,-0.6615149583597602,-0.7277653444767701,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.015824527930241597,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.03600333778627732,-0.05810980112924685,-0.03516489388577501,-0.01536411231035833,-0.6615149583597602,-0.7277653444767701,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.015824527930241597,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.03567742284487798,-0.05339630015055355,-0.035052085073819156,-0.015369138289086271,-0.6696994778038029,-0.7398780035515211,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.022497011927569473,0.02868108637027571,0.06901343581413409,0.13547709905619554,-0.013049380040013235,-0.01149308362271468,0.002249436600528779,0.10962281006049968,-0.013346514769722562,-0.013003477137806987
-0.03554273124239786,-0.057781223920444755,-0.035148602216756725,-0.015369134324488002,-0.6696994778038029,-0.7277653444767701,-0.130409193709164,-0.027156562410015003,-0.022555694567121056,-0.31255215609957826,-0.02445595326325304,0.026204016335527203,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
