-0.02747545403609071,-0.029874713413228587,0.018119846577102163,-0.02422256662306068,-0.013049380040013235,-0.016898295993280056,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.02211189955690834,-0.017923690362008332,0.06809042664566828,0.3562092064359789,-0.013049380040013235,-0.0050898420620609395,0.02338001466801769,0.2427166688629572,-0.013346514769722562,-0.013003477137806987
-0.019736027993490703,0.395685277038124,0.14162713334001065,0.33171589865387874,-0.013049380040013235,-0.005681565022462642,0.002835549393031494,0.19095329340900785,-0.013346514769722562,-0.013004393468738449
-0.019957971548683857,-0.0036902800736429995,0.06073132339812445,0.1356252583130918,-0.013049380040013235,-0.01080018852176778,-0.002506392484808461,0.11688487839718235,-0.013346514769722562,-0.013004393468738449
-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.024580185140768845,0.026204016335527203,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.015824527930241597,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.024580185140768845,0.02620482959142938,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.015824527930241597,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.022497011927569473,0.02868108637027571,0.06901343581413409,0.13547709905619554,-0.013049380040013235,-0.01149308362271468,0.002249436600528779,0.10962281006049968,-0.013346514769722562,-0.013003477137806987
-0.02445595326325304,0.026204016335527203,0.01923886295419577,-0.02027531233037948,-0.013049380040013235,-0.016021007766298126,-0.02833258788933277,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
-0.026857377670064672,0.03101560669277905,-0.007739904889112296,-0.01968963018028821,-0.013049380040013235,-0.015723838181635082,-0.02830161040644674,-0.015952388399647188,-0.012187874117923138,-0.013003477137806987
-0.026816667020149367,-0.0006441358603428577,0.01524046501003359,-0.024222186958372825,-0.013049380040013235,-0.016897014885833853,-0.02753153006430785,-0.015948317071755442,-0.013346514769722562,-0.013003477137806987
